scientific_name	count	max_intra	min_inter
Pelecanus occidentalis	1		0.05660000070929527
Perdix perdix	6	0.01080000028014183	0.12970000505447388
Periparus ater	4	0.043209999799728394	0.08025000244379044
Perisoreus canadensis	1		0.09815999865531921
Perisoreus infaustus	5	0.004629999864846468	0.09730000048875809
Pernis apivorus	4	0.0	0.11230000108480453
Petrochelidon fulva	1		0.03203999996185303
Petrochelidon pyrrhonota	1		0.03203999996185303
Peucedramus taeniatus	2	0.0	0.11810000240802765
Phainopepla nitens	1		0.11810000240802765
Phalacrocorax carbo	9	0.005566000007092953	0.062380000948905945
Phalaenoptilus nuttallii	1		0.0949999988079071
Phalaropus fulicaria	2	0.0	0.05502999946475029
Phalaropus lobatus	3	0.0	0.05502999946475029
Phasianus colchicus	3	0.011060000397264957	0.10320000350475311
Pheucticus melanocephalus	4	0.001534000039100647	0.08865000307559967
Phoebastria immutabilis	2	0.0014410000294446945	0.11550000309944153
Phoenicurus auroreus	3	0.0	0.06452000141143799
Phoenicurus ochruros	3	0.004629999864846468	0.06518000364303589
Phoenicurus phoenicurus	4	0.04805000126361847	0.06452000141143799
Phylloscopus collybita	4	0.003085999982431531	0.07649999856948853
Phylloscopus fuscatus	1		0.10329999774694443
Phylloscopus sibilatrix	4	0.0	0.10010000318288803
Phylloscopus trochiloides	2	0.0064940000884234905	0.11569999903440475
Phylloscopus trochilus	5	0.004629999864846468	0.07649999856948853
Pica hudsonia	1		0.0030670000705868006
Pica nuttalli	3	0.0	0.0030670000705868006
Pica pica	4	0.0031010000966489315	0.031700000166893005
Picoides albolarvatus	1		0.04140999913215637
Picoides nuttallii	1		0.07084000110626221
Picoides pubescens	8	0.0014410000294446945	0.07084000110626221
Picoides tridactylus	4	0.002812999999150634	0.10649999976158142
Picoides villosus	3	0.002882000058889389	0.04140999913215637
Picus canus	3	0.0	0.04901999980211258
Picus viridis	1		0.04901999980211258
Pinicola enucleator	7	0.04475000128149986	0.08945000171661377
Pipilo chlorurus	2	0.0	0.05235999822616577
Pipilo maculatus	15	0.0034719998948276043	0.05235999822616577
Piranga ludoviciana	4	0.002882000058889389	0.0628800019621849
Piranga olivacea	1		0.0628800019621849
Pitangus sulphuratus	3	0.0034970000851899385	0.11010000109672546
Pithecophaga jefferyi	29	0.0029410000424832106	0.09657000005245209
Platalea ajaja	2	0.0030670000705868006	0.12269999831914902
Plectrophenax nivalis	4	0.00317499996162951	0.07953000068664551
Plegadis chihi	3	0.004600999876856804	0.007751999888569117
Plegadis falcinellus	1		0.007751999888569117
Pluvialis apricaria	5	0.0015429999912157655	0.02622999995946884
Pluvialis fulva	4	0.001626000041142106	0.02622999995946884
Pluvialis squatarola	2	0.001550000044517219	0.060189999639987946
Podiceps auritus	4	0.006308999843895435	0.06202000007033348
Podiceps cristatus	5	0.001512999995611608	0.05916000157594681
Podiceps grisegena	2	0.0	0.055959999561309814
Podiceps nigricollis	1		0.055959999561309814
Podilymbus podiceps	1		0.08122999966144562
Poecile atricapilla	30	0.007703999988734722	0.04447999969124794
Poecile carolinensis	4	0.009259000420570374	0.05042999982833862
Poecile cinctus	3	0.0015529999509453773	0.035280000418424606
Poecile montanus	5	0.007973999716341496	0.0660799965262413
Poecile palustris	4	0.0027099999133497477	0.0660799965262413
Poecile rufescens	5	0.0	0.035280000418424606
Poecile sclateri	3	0.017629999667406082	0.04907999932765961
Polioptila caerulea	5	0.004854000173509121	0.06355000287294388
Polioptila californica	2	0.0	0.06355000287294388
Polysticta stelleri	1		0.06699000298976898
Porzana carolina	2	0.0	0.09604000300168991
Porzana porzana	2	0.0	0.09798000007867813
Progne subis	1		0.09187000244855881
Protonotaria citrea	1		0.05601000040769577
Prunella modularis	2	0.004629999864846468	0.11010000109672546
Psaltriparus minimus	1		0.11959999799728394
Psittacula krameri	4	0.013799999840557575	0.11500000208616257
Puffinus auricularis	2	0.0014860000228509307	0.023150000721216202
Puffinus puffinus	2	0.0017790000420063734	0.023150000721216202
Pycnonotus cafer	2	0.007321000099182129	0.07034999877214432
Pycnonotus jocosus	2	0.0	0.08207999914884567
Pycnonotus leucogenis	3	0.0	0.07034999877214432
Pyrocephalus rubinus	1		0.12729999423027039
Pyrrhula pyrrhula	3	0.0015429999912157655	0.08466000109910965
Quiscalus major	4	0.010029999539256096	0.0048699998296797276
Quiscalus mexicanus	3	0.0	0.0048699998296797276
Quiscalus quiscula	1		0.03477000072598457
