scientific_name	count	max_intra	min_inter
Granatellus pelzelni	4	0.00913199968636036	0.07852999866008759
Griseotyrannus aurantioatrocristatus	2	0.0033839999232441187	0.02208000048995018
Grus canadensis	1		0.052149999886751175
Guira guira	3	0.0	0.13500000536441803
Gygis alba	6	0.01534000039100647	0.11729999631643295
Gymnocichla nudiceps	2	0.0	0.08128999918699265
Gymnopithys leucaspis	3	0.007668999955058098	0.011269999668002129
Gymnopithys rufigula	1		0.011269999668002129
Gyps africanus	2	0.0	0.10450000315904617
Habia fuscicauda	3	0.001550000044517219	0.08371999859809875
Haematoderus militaris	2	0.007703999988734722	0.13169999420642853
Halcyon badia	2	0.0030670000705868006	0.06441999971866608
Halcyon coromanda	1		0.09984999895095825
Halcyon malimbica	3	0.001534000039100647	0.06441999971866608
Halcyon smyrnensis	3	0.0030720001086592674	0.09063000231981277
Haliastur sphenurus	1		0.06298000365495682
Harpactes ardens	2	0.06605000048875809	0.08755999803543091
Harpactes erythrocephalus	2	0.0	0.08755999803543091
Harpagus bidentatus	4	0.024539999663829803	0.08629000186920166
Hedydipna collaris	3	0.007679999805986881	0.07822000235319138
Heliodoxa jacula	5	0.0031010000966489315	0.10689999908208847
Heliodoxa xanthogonys	3	0.012679999694228172	0.11739999800920486
Heliomaster furcifer	2	0.0017269999952986836	0.0826599970459938
Heliomaster longirostris	1		0.0826599970459938
Heliornis fulica	2	0.003360999980941415	0.14959999918937683
Heliothryx auritus	2	0.007937000133097172	0.044440001249313354
Heliothryx barroti	1		0.044440001249313354
Helmitheros vermivorum	1		0.07680000364780426
Hemiprocne comata	1		0.10890000313520432
Hemithraupis flavicollis	2	0.001534000039100647	0.08589000254869461
Hemithraupis guira	1		0.07667999714612961
Hemitriccus josephinae	3	0.0	0.09364999830722809
Hemitriccus minor	1		0.04447999969124794
Hemitriccus zosterops	3	0.00456599984318018	0.07543999701738358
Henicorhina leucophrys	3	0.001550000044517219	0.08371999859809875
Henicorhina leucosticta	3	0.005016999784857035	0.08696000277996063
Herpetotheres cachinnans	2	0.001534000039100647	0.11819999665021896
Herpsilochmus roraimae	3	0.004600999876856804	0.08128999918699265
Herpsilochmus rufimarginatus	8	0.009317000396549702	0.07669000327587128
Herpsilochmus stictocephalus	3	0.004600999876856804	0.07669000327587128
Herpsilochmus sticturus	3	0.0	0.08128999918699265
Hesperiphona vespertina	1		0.08281999826431274
Heterophasia picaoides	1		0.08449000120162964
Heteroxolmis dominicana	2	0.0030670000705868006	0.10279999673366547
Hierococcyx sparverioides	1		0.09984999895095825
Hippolais olivetorum	2	0.010739999823272228	0.13189999759197235
Hirundinea ferruginea	3	0.001534000039100647	0.13199999928474426
Hirundo tahitica	2	0.001550000044517219	0.1152999997138977
Hydropsalis cayennensis	3	0.0015379999531432986	0.0628800019621849
Hydropsalis climacocerca	3	0.001550000044517219	0.055810000747442245
Hydropsalis maculicaudus	2	0.0030670000705868006	0.055810000747442245
Hylexetastes perrotii	3	0.0030670000705868006	0.07406999915838242
Hylia prasina	3	0.0030720001086592674	0.10740000009536743
Hylocharis cyanus	4	0.0015650000423192978	0.048510000109672546
Hylocharis eliciae	2	0.007751999888569117	0.048510000109672546
Hylocharis sapphirina	5	0.0031010000966489315	0.04961000010371208
Hylopezus berlepschi	1		0.10119999945163727
Hylopezus fulviventris	2	0.0	0.09201999753713608
Hylopezus macularius	2	0.001534000039100647	0.1257999986410141
Hylophilus decurtatus	1		0.07055000215768814
Hylophilus muscicapinus	4	0.006134999915957451	0.07055000215768814
Hylophilus pectoralis	3	0.0032949999440461397	0.06902000308036804
Hylophilus sclateri	3	0.02047000080347061	0.07667999714612961
Hylophilus thoracicus	3	0.0015650000423192978	0.06902000308036804
Hylophylax naevius	3	0.0030670000705868006	0.07765000313520432
Hylophylax punctulatus	3	0.0015849999617785215	0.07765000313520432
Hymenops perspicillatus	4	0.004600999876856804	0.10740000009536743
Hypocnemoides maculicauda	1		0.05674999952316284
Hypocnemoides melanopogon	3	0.0031010000966489315	0.05674999952316284
Hypothymis azurea	5	0.014539999887347221	0.08281999826431274
Hypothymis helenae	1		0.0725800022482872
Hypsipetes madagascariensis	1		0.09147000312805176
Icteria virens	1		0.09048999845981598
Icterus cayanensis	2	0.012269999831914902	0.001677999971434474
Icterus cayanensis cayanensis	1		0.001677999971434474
Icterus chrysocephalus	2	0.001534000039100647	0.005034000147134066
Icterus icterus	3	0.0030670000705868006	0.0
Icterus jamacaii	1		0.0
Icterus mesomelas	2	0.0	0.052149999886751175
Icterus nigrogularis	3	0.0015460000140592456	0.07242000102996826
Icterus spurius	1		0.04755000025033951
Ictinia plumbea	1		0.08217000216245651
Iduna pallida	3	0.0	0.1103999987244606
Illadopsis cleaveri	3	0.006134999915957451	0.09509000182151794
Illadopsis rufipennis	3	0.0030670000705868006	0.09509000182151794
Indicator exilis	1		0.08589000254869461
Indicator maculatus	3	0.0030670000705868006	0.08589000254869461
Inezia subflava	3	0.0030819999519735575	0.11879999935626984
Iodopleura fusca	3	0.006134999915957451	0.1379999965429306
Iole propinqua	1		0.11829999834299088
Irena cyanogastra	1		0.10830000042915344
Ixobrychus minutus	1		0.09004999697208405
Ixoreus naevius	1		0.10580000281333923
Ixos mcclellandii	1		0.11800000071525574
Ixos philippinus	3	0.006451999768614769	0.09147000312805176
Jabiru mycteria	1		0.08281999826431274
Jacamerops aureus	4	0.04600999876856804	0.11829999834299088
Jacana spinosa	2	0.0	0.13420000672340393
Junco hyemalis	1		0.07824999839067459
Knipolegus cyanirostris	2	0.001534000039100647	0.04755000025033951
Knipolegus lophotes	3	0.0	0.04755000025033951
Knipolegus orenocensis	1		0.07361999899148941
Lagopus muta	3	0.01027000043541193	0.15569999814033508
Lalage leucomela	2	0.0	0.08895999938249588
Lampornis calolaemus	3	0.0016029999824240804	0.0
Lampornis castaneoventris	3	0.001550000044517219	0.0
Lampornis hemileucus	3	0.001550000044517219	0.10080000013113022
Lampropsar tanagrinus	3	0.001534000039100647	0.0628800019621849
Lamprospiza melanoleuca	1		0.0628800019621849
Lamprotornis purpureiceps	2	0.0047240001149475574	0.09815999865531921
Laniarius leucorhynchus	2	0.0030720001086592674	0.11060000211000443
Lanio fulvus	1		0.09815999865531921
Laniocera hypopyrra	3	0.001534000039100647	0.13650000095367432
Lanius collurioides	3	0.0030670000705868006	0.06055999919772148
Lanius cristatus	2	0.0032730000093579292	0.06055999919772148
Lanius senator	3	0.0030670000705868006	0.07361999899148941
Larus maculipennis	1		0.11810000240802765
Laterallus albigularis	4	0.03101000003516674	0.07551000267267227
Laterallus exilis	1		0.07551000267267227
Legatus leucophaius	3	0.001534000039100647	0.1014999970793724
Leiopicus mahrattensis	2	0.001560000004246831	0.07955999672412872
Leiopicus medius	5	0.04293999820947647	0.07955999672412872
Leiothrix argentauris	1		0.08742000162601471
Lepidocolaptes albolineatus	4	0.0031059999018907547	0.05124000087380409
Lepidocolaptes souleyetii	6	0.018400000408291817	0.05124000087380409
Lepidothrix serena	1		0.02913999930024147
Lepidothrix suavissima	4	0.0030670000705868006	0.02913999930024147
Leptasthenura platensis	3	0.001534000039100647	0.11959999799728394
Leptocoma sericea	1		0.09968999773263931
Leptocoma sperata	1		0.1151999980211258
Leptodon cayanensis	1		0.12880000472068787
Leptopogon superciliaris	2	0.0	0.13179999589920044
Leptotila cassini	3	0.006471999920904636	0.040449999272823334
Leptotila plumbeiceps	2	0.0	0.040449999272823334
Leptotila rufaxilla	3	0.012269999831914902	0.040449999272823334
Leucopternis albicollis	2	0.03410999849438667	0.04608000069856644
Leucopternis melanops	2	0.0030819999519735575	0.043140001595020294
Leucopternis princeps	1		0.07208999991416931
Leucopternis semiplumbeus	1		0.04301000013947487
Leucosticte arctoa	1		0.08742000162601471
Limnoctites rectirostris	3	0.0	0.035280000418424606
Limnornis curvirostris	3	0.0	0.10890000313520432
Liocichla phoenicea	1		0.10279999673366547
Lipaugus vociferans	3	0.003114999970421195	0.11209999769926071
Lochmias nematura	3	0.001534000039100647	0.10559999942779541
Locustella fluviatilis	1		0.093019999563694
Lonchura bicolor	1		0.09356000274419785
Lophornis ornatus	1		0.053679998964071274
Lophornis pavoninus	3	0.0030670000705868006	0.053679998964071274
Lophotriccus galeatus	2	0.0	0.04448999837040901
Lophotriccus vitiosus	2	0.0	0.03674999997019768
Loriculus philippensis	1		0.11659999936819077
Lorius albidinucha	1		0.04927999898791313
Loxigilla noctis	3	0.0	0.07361999899148941
Lurocalis semitorquatus	2	0.003120000008493662	0.08423999696969986
Luscinia brunnea	2	0.0	0.09815999865531921
Luscinia chrysaea	1		0.08895999938249588
Luscinia megarhynchos	2	0.0	0.10279999673366547
Lysurus crassirostris	1		0.0
Machetornis rixosa	3	0.001597000053152442	0.09904000163078308
Mackenziaena leachii	1		0.09356000274419785
Macroagelaius subalaris	3	0.0030720001086592674	0.06298000365495682
Macronous gularis	2	0.0015529999509453773	0.10019999742507935
Macropygia amboinensis	1		0.001534000039100647
Macropygia nigrirostris	1		0.06747999787330627
Macropygia phasianella	3	0.0	0.001534000039100647
Malacocincla abbotti	1		0.10429999977350235
Malacoptila fusca	2	0.001534000039100647	0.08436000347137451
Malacoptila panamensis	2	0.001534000039100647	0.08436000347137451
Malacoptila rufa	1		0.09201999753713608
Malimbus nitens	3	0.0015360000543296337	0.08128999918699265
Manacus aurantiacus	3	0.001534000039100647	0.10580000281333923
Margarornis rubiginosus	1		0.1120000034570694
Megaceryle torquata	1		0.12290000170469284
Megalaima lineata	1		0.12880000472068787
Megalurus palustris	2	0.006144000217318535	0.11150000244379044
Megarynchus pitangua	1		0.09048999845981598
Megascops clarkii	1		0.10429999977350235
Megascops kennicottii	1		0.07055000215768814
Megascops watsonii	3	0.004600999876856804	0.053679998964071274
Melaenornis pammelaina	1		0.08589000254869461
Melanerpes carolinus	3	0.0030720001086592674	0.0722000002861023
Melanerpes cruentatus	3	0.001534000039100647	0.07055000215768814
Melanerpes erythrocephalus	1		0.09048999845981598
Melanerpes pucherani	1		0.07055000215768814
Melanochlora sultanea	1		0.09356000274419785
Merops breweri	3	0.0077760000713169575	0.10580000281333923
Merops malimbicus	3	0.001610000035725534	0.08051999658346176
Merops nubicus	3	0.0030720001086592674	0.08295000344514847
Merops orientalis	3	0.001534000039100647	0.08051999658346176
Merops variegatus	3	0.0	0.10580000281333923
Mesembrinibis cayennensis	3	0.004925999790430069	0.09852000325918198
Metriopelia morenoi	1		0.10029999911785126
Micrastur mirandollei	1		0.10999999940395355
Micrastur ruficollis	2	0.004621999803930521	0.10999999940395355
Microbates collaris	1		0.10849999636411667
Microcarbo melanoleucos	1		0.10429999977350235
Microcerculus ustulatus	3	0.0015650000423192978	0.10170000046491623
Microhierax caerulescens	1		0.08295000344514847
Microhierax erythrogenys	2	0.0	0.08295000344514847
Micropsitta finschii	1		0.10279999673366547
Micropygia schomburgkii	3	0.0	0.09356000274419785
Microrhopias quixensis	3	0.052880000323057175	0.09147000312805176
Miliaria calandra	1		0.0
Milvago chimachima	1		0.02761000022292137
Milvago chimango	4	0.004600999876856804	0.06134999915957451
Milvus migrans	2	0.0015360000543296337	0.06298000365495682
Mimus gilvus	3	0.006153999827802181	0.031550001353025436
Mimus polyglottos	1		0.031550001353025436
Mionectes olivaceus	3	0.0031010000966489315	0.14259999990463257
Mirafra assamica	2	0.0049749999307096004	0.10580000281333923
Mitrephanes phaeocercus	2	0.003085999982431531	0.08675999939441681
Mitrospingus cassinii	2	0.0030670000705868006	0.07822000235319138
Mitrospingus oleagineus	3	0.003043999895453453	0.07822000235319138
Mitu tomentosum	3	0.004831000231206417	0.04907999932765961
Molothrus oryzivorus	3	0.004608000162988901	0.05674999952316284
Molothrus rufoaxillaris	3	0.0	0.05674999952316284
Monasa atra	3	0.0015360000543296337	0.02607000060379505
Monasa nigrifrons	1		0.02607000060379505
Monticola saxatilis	1		0.032099999487400055
Monticola solitarius	3	0.0015670000575482845	0.032099999487400055
Montifringilla davidiana	1		0.1062999963760376
Mulleripicus funebris	1		0.09457000344991684
Muscicapa olivascens	1		0.08742000162601471
Muscisaxicola cinereus	2	0.0	0.023010000586509705
Muscisaxicola rufivertex	1		0.023010000586509705
Myadestes melanops	3	0.0030670000705868006	0.10429999977350235
Mycteria americana	1		0.08742000162601471
Myiagra alecto	1		0.05521000176668167
Myiagra hebetior	3	0.001534000039100647	0.05521000176668167
Myiarchus crinitus	1		0.03240999951958656
Myiarchus ferox	2	0.052149999886751175	0.0015950000379234552
Myiarchus swainsoni	2	0.02710999920964241	0.0015950000379234552
Myiarchus tyrannulus tyrannulus	1		0.03240999951958656
Myiobius atricaudus	1		0.09662999957799911
Myiobius sulphureipygius	2	0.001550000044517219	0.09662999957799911
Myioborus brunniceps	2	0.001534000039100647	0.039090000092983246
Myioborus miniatus	5	0.02913999930024147	0.061889998614788055
Myioborus torquatus	3	0.004600999876856804	0.039090000092983246
Myiodynastes hemichrysus	2	0.0	0.10480000078678131
Myiomela leucura	2	0.0030670000705868006	0.08895999938249588
Myiopagis gaimardii	2	0.0019460000330582261	0.08077000081539154
Myiopagis viridicata	3	0.0030670000705868006	0.08077000081539154
Myiophobus fasciatus	1		0.1103999987244606
Myiophobus roraimae	2	0.0	0.11500000208616257
Myiornis atricapillus	1		0.021570000797510147
Myiornis ecaudatus	2	0.010739999823272228	0.021570000797510147
Myiozetetes cayanensis	3	0.0030670000705868006	0.08895999938249588
Myiozetetes granadensis	1		0.04907999932765961
Myiozetetes luteiventris	2	0.004600999876856804	0.04907999932765961
Myrmeciza atrothorax	3	0.007668999955058098	0.09815999865531921
Myrmeciza exsul	3	0.003215000033378601	0.09147000312805176
Myrmeciza ferruginea	4	0.0016370000084862113	0.07365000247955322
Myrmeciza immaculata	3	0.007668999955058098	0.07208999991416931
Myrmeciza laemosticta	2	0.0	0.08589000254869461
Myrmeciza longipes	5	0.024539999663829803	0.09048999845981598
Myrmoborus leucophrys	5	0.009201999753713608	0.05674999952316284
Myrmoborus myotherinus	1		0.05674999952316284
Myrmornis torquata	4	0.0015770000172778964	0.11810000240802765
Myrmothera campanisona	2	0.0	0.06594999879598618
Myrmothera simplex	3	0.0	0.06594999879598618
Myrmotherula axillaris	1		0.10279999673366547
Myrmotherula behni	2	0.001534000039100647	0.07915999740362167
Myrmotherula brachyura	4	0.024539999663829803	0.0993800014257431
Myrmotherula guttata	1		0.09192000329494476
Myrmotherula menetriesii	1		0.09204000234603882
Myrmotherula schisticolor	3	0.008077999576926231	0.07915999740362167
Myrmotherula surinamensis	6	0.07208999991416931	0.09121000021696091
Nannopsittaca panychlora	3	0.0	0.10429999977350235
Nannopterum brasilianus	1		0.10429999977350235
Nasica longirostris	1		0.08641999959945679
Nemosia pileata	2	0.007703999988734722	0.07332000136375427
Neocossyphus fraseri	3	0.006134999915957451	0.1088000014424324
Neocossyphus poensis	3	0.006134999915957451	0.09201999753713608
Neocossyphus rufus	3	0.054099999368190765	0.09201999753713608
Neomorphus rufipennis	1		0.12700000405311584
Neopelma chrysocephalum	3	0.004621999803930521	0.10119999945163727
Neopelma pallescens	2	0.001534000039100647	0.10119999945163727
Neophema elegans	2	0.0	0.10740000009536743
Neophema splendida	3	0.004600999876856804	0.10740000009536743
Neopipo cinnamomea	3	0.001534000039100647	0.1242000013589859
Nesofregetta fuliginosa	3	0.004600999876856804	0.11349999904632568
Netta rufina	1		0.07514999806880951
Nicator chloris	3	0.004608000162988901	0.12120000272989273
Nigrita bicolor	1		0.004761999938637018
Nigrita bicolor brunnescens	1		0.004761999938637018
Niltava grandis	3	0.003043999895453453	0.09048999845981598
Niltava sundara	2	0.004600999876856804	0.10279999673366547
Ninox novaeseelandiae	2	0.0	0.035280000418424606
Ninox philippensis	3	0.006144000217318535	0.08602000027894974
Ninox variegata	2	0.001534000039100647	0.035280000418424606
Nomonyx dominica	1		0.09356000274419785
Nonnula rubecula	2	0.06594999879598618	0.10279999673366547
Northiella haematogaster	2	0.001534000039100647	0.0786999985575676
Notharchus macrorhynchos	5	0.006289000157266855	0.09245000034570694
Notharchus tectus	1		0.001534000039100647
Nothoprocta ornata	3	0.11379999667406082	0.15469999611377716
Nothura maculosa	1		0.15800000727176666
Nyctanassa violacea	1		0.1257999986410141
Nyctibius aethereus	1		0.1103999987244606
Nyctibius grandis	2	0.013799999840557575	0.14259999990463257
Nyctibius griseus	3	0.013799999840557575	0.1103999987244606
Nyctiphrynus ocellatus	3	0.001610000035725534	0.10459999740123749
Nyctipolus nigrescens	3	0.006134999915957451	0.10890000313520432
Nyctiprogne leucopyga	3	0.004600999876856804	0.10580000281333923
Oceanodroma tethys	3	0.001534000039100647	0.12269999831914902
Ochthornis littoralis	3	0.003235999960452318	0.13750000298023224
Ocyphaps lophotes	2	0.0	0.1137000024318695
Odontophorus gujanensis	2	0.001534000039100647	0.07669000327587128
Odontophorus leucolaemus	3	0.0030670000705868006	0.07669000327587128
Oenanthe hispanica	2	0.001534000039100647	0.10279999673366547
Oligura castaneocoronata	2	0.0	0.11810000240802765
Oncostoma cinereigulare	2	0.001534000039100647	0.03674999997019768
Onychognathus morio	1		0.10279999673366547
Onychoprion lunatus	3	0.0	0.11060000211000443
Onychorhynchus coronatus	2	0.0015650000423192978	0.12129999697208405
Oporornis agilis	1		0.05530000105500221
Oriolus brachyrhynchus	1		0.11810000240802765
Ornithion brunneicapillus	1		0.06821999698877335
Ornithion inerme	3	0.0031010000966489315	0.06821999698877335
Ortalis cinereiceps	1		0.03443000093102455
Ortalis motmot	3	0.0030670000705868006	0.03443000093102455
Orthopsittaca manilata	3	0.0030670000705868006	0.06202000007033348
Orthorhyncus cristatus	2	0.0030670000705868006	0.09048999845981598
Orthotomus atrogularis	3	0.0	0.09147000312805176
Orthotomus cucullatus	1		0.12729999423027039
Orthotomus sutorius	3	0.001534000039100647	0.09147000312805176
Oryzoborus angolensis	1		0.06317000091075897
Oryzoborus crassirostris	3	0.003120000008493662	0.06317000091075897
Otus megalotis	2	0.004608000162988901	0.1137000024318695
Otus scops	1		0.1137000024318695
Otus vermiculatus	1		0.053679998964071274
Oxyura vittata	1		0.09356000274419785
Pachycephala pectoralis	1		0.07088000327348709
Pachycephala philippinensis	1		0.07088000327348709
Pachyramphus cinnamomeus	2	0.0	0.07763999700546265
Pachyramphus marginatus	3	0.0031300000846385956	0.08128999918699265
Pachyramphus minor	3	0.009201999753713608	0.11500000208616257
Pachyramphus polychopterus	2	0.05521000176668167	0.08128999918699265
Pachyramphus rufus	3	0.001534000039100647	0.021469999104738235
Pachyramphus surinamus	1		0.07763999700546265
Pachyramphus viridis	1		0.021469999104738235
Panterpe insignis	3	0.004650999791920185	0.09766999632120132
Parabuteo unicinctus	1		0.06677000224590302
Paradoxornis atrosuperciliaris	1		0.13040000200271606
Paradoxornis nipalensis	1		0.11559999734163284
Pardalotus punctatus	1		0.12729999423027039
Pardirallus maculatus	1		0.052149999886751175
Pardirallus sanguinolentus	3	0.0030670000705868006	0.052149999886751175
Paroaria gularis	3	0.004600999876856804	0.07055000215768814
Parus monticolus	2	0.009201999753713608	0.07361999899148941
Passer domesticus	3	0.001534000039100647	0.02607000060379505
Passer hispaniolensis	1		0.02607000060379505
Patagioenas cayennensis	2	0.0015650000423192978	0.02817000076174736
Patagioenas inornata	1		0.03756000101566315
Patagioenas leucocephala	2	0.0	0.05982000008225441
Patagioenas maculosa	2	0.0015899999998509884	0.02817000076174736
Patagioenas nigrirostris	2	0.0	0.04665999859571457
Patagioenas plumbea	3	0.0030670000705868006	0.04665999859571457
Patagioenas speciosa	3	0.0	0.05982000008225441
Patagioenas subvinacea	3	0.006134999915957451	0.04907999932765961
Pelagodroma marina	2	0.0	0.10890000313520432
Pellorneum ruficeps	3	0.012419999577105045	0.09815999865531921
Penelope jacquacu	3	0.0	0.010739999823272228
Penelope marail	3	0.0030670000705868006	0.010739999823272228
Penelope obscura	3	0.0030670000705868006	0.02150999940931797
Penelope pileata	1		0.02150999940931797
Penelope purpurascens	2	0.0	0.036809999495744705
Penelopides panini	2	0.0	0.11670000106096268
Percnostola leucostigma	7	0.0715399980545044	0.07365000247955322
Percnostola rufifrons	1		0.07208999991416931
Pericrocotus cinnamomeus	2	0.0030670000705868006	0.08589000254869461
Pericrocotus flammeus	2	0.001534000039100647	0.08589000254869461
Periparus elegans	2	0.00621100002899766	0.07919000089168549
Periporphyrus erythromelas	2	0.0	0.09201999753713608
Perisoreus canadensis	2	0.036809999495744705	0.09509000182151794
Perissocephalus tricolor	3	0.0030670000705868006	0.02761000022292137
Petrochelidon fulva	1		0.10109999775886536
Phacellodomus sibilatrix	3	0.001534000039100647	0.0628800019621849
Phacellodomus striaticollis	2	0.0	0.0628800019621849
Phaeomyias murina	2	0.04405000060796738	0.11580000072717667
Phaethon rubricauda	3	0.010739999823272228	0.12269999831914902
Phaethornis augusti	3	0.003085999982431531	0.0663599967956543
Phaethornis bourcieri	1		0.08025000244379044
Phaethornis guy	3	0.012400000356137753	0.07716000080108643
Phaethornis longuemareus	5	0.052149999886751175	0.0663599967956543
Phaetusa simplex	1		0.09509000182151794
Phainoptila melanoxantha	3	0.0	0.12870000302791595
Phapitreron amethystinus	3	0.0015360000543296337	0.09369999915361404
Phapitreron leucotis	2	0.0015360000543296337	0.09369999915361404
Pheucticus tibialis	1		0.08980000019073486
Pheugopedius coraya	2	0.02191000059247017	0.08138000220060349
Philemon eichhorni	1		0.1257999986410141
Philohydor lictor	2	0.08455000072717667	0.10890000313520432
Philydor erythrocercum	3	0.0030670000705868006	0.10109999775886536
Philydor pyrrhodes	3	0.0030670000705868006	0.09509000182151794
Phimosus infuscatus	2	0.0	0.10890000313520432
Phlegopsis nigromaculata	1		0.09178999811410904
Phleocryptes melanops	1		0.10890000313520432
Phoenicircus carnifex	3	0.0016469999682158232	0.10279999673366547
Phrygilus unicolor	2	0.0030670000705868006	0.09356000274419785
Phyllastrephus icterinus	3	0.001534000039100647	0.09662999957799911
Phyllomyias griseiceps	1		0.11309999972581863
Phylloscartes chapmani	3	0.004695000126957893	0.1120000034570694
Phylloscartes nigrifrons	3	0.006134999915957451	0.05827999860048294
Phylloscartes superciliaris	3	0.0	0.05827999860048294
Phylloscartes ventralis	2	0.001534000039100647	0.07975000143051147
Phylloscartes virescens	3	0.0015849999617785215	0.11500000208616257
Phylloscopus armandii	3	0.06965000182390213	0.10740000009536743
Phylloscopus cebuensis	3	0.004629999864846468	0.093019999563694
Phylloscopus orientalis	1		0.09968999773263931
Phylloscopus trivirgatus	1		0.09201999753713608
Piaya melanogaster	3	0.001534000039100647	0.10429999977350235
Picoides arcticus	1		0.11940000206232071
Picoides borealis	1		0.0751200020313263
Picoides kizuki	2	0.0	0.07208999991416931
Picoides mixtus	1		0.03988000005483627
Piculus chrysochloros	1		0.07208999991416931
Piculus flavigula	3	0.0	0.07208999991416931
Picumnus aurifrons transfasciatus	1		0.039799999445676804
Picumnus exilis	3	0.0031300000846385956	0.04140999913215637
Picumnus nebulosus	3	0.0	0.08019000291824341
Picumnus spilogaster	4	0.00943399965763092	0.039799999445676804
Picus chlorolophus	1		0.09201999753713608
Picus xanthopygaeus	2	0.0	0.09201999753713608
Pilherodius pileatus	3	0.001534000039100647	0.10580000281333923
Pionites melanocephalus	2	0.001534000039100647	0.08908999711275101
Pionopsitta caica	3	0.01408000010997057	0.03285999968647957
Pionopsitta vulturina	2	0.0015360000543296337	0.03285999968647957
Pionus fuscus	5	0.007668999955058098	0.04447999969124794
Pionus menstruus	4	0.0048699998296797276	0.04447999969124794
Pipile pipile	2	0.0	0.04447999969124794
Pipilo chlorurus	1		0.04140999913215637
Pipilo ocai	3	0.0030670000705868006	0.04140999913215637
Pipra aureola	1		0.09201999753713608
Pipra cornuta	3	0.0031850000377744436	0.057840000838041306
Pipra mentalis	2	0.0	0.057840000838041306
Pipraeidea melanonota	1		0.0030670000705868006
Pipraeidea melanonota melanonota	1		0.0030670000705868006
Pipreola whitelyi	4	0.004600999876856804	0.14259999990463257
Piprites chloris	2	0.0	0.12129999697208405
Piranga bidentata	1		0.07361999899148941
Piranga flava	2	0.018400000408291817	0.07361999899148941
Piranga leucoptera	2	0.0	0.08589000254869461
Piranga rubra	1		0.07361999899148941
Platycercus adscitus	2	0.0030670000705868006	0.001534000039100647
Platycercus elegans	2	0.020059999078512192	0.04755000025033951
Platycercus eximius	1		0.001534000039100647
Platycichla flavipes	1		0.001534000039100647
Platyrinchus cancrominus	3	0.001617999980226159	0.09048999845981598
Platyrinchus platyrhynchos	4	0.11500000208616257	0.12139999866485596
Platyrinchus saturatus	3	0.0030670000705868006	0.09048999845981598
Platysteira cyanea	3	0.0032099999953061342	0.10360000282526016
Ploceus nigerrimus	2	0.006134999915957451	0.08128999918699265
Ploceus nigricollis	3	0.0	0.09063000231981277
Pnoepyga albiventer	2	0.001534000039100647	0.06747999787330627
Pnoepyga pusilla	1		0.06747999787330627
Podager nacunda	2	0.0	0.1103999987244606
Podargus strigoides	2	0.0	0.13650000095367432
Podiceps major	1		0.07975000143051147
Podoces hendersoni	1		0.09611999988555908
Poecile gambeli	3	0.035280000418424606	0.06441999971866608
Poecile lugubris	1		0.06441999971866608
Poecile varius	3	0.004600999876856804	0.09006000310182571
Poecilotriccus russatus	3	0.005119000095874071	0.0628800019621849
Poecilotriccus sylvia	4	0.02037999965250492	0.0628800019621849
Pogoniulus atroflavus	1		0.11500000208616257
Pogoniulus subsulphureus	3	0.001534000039100647	0.11500000208616257
Polioptila plumbea	4	0.05990999937057495	0.10540000349283218
Polystictus pectoralis	2	0.001534000039100647	0.10740000009536743
Polytelis alexandrae	1		0.07361999899148941
Polytmus guainumbi	2	0.0015719999792054296	0.08647999912500381
Polytmus theresiae	3	0.004600999876856804	0.08647999912500381
Pomatorhinus ferruginosus	1		0.09662999957799911
Pomatorhinus ruficollis	3	0.004600999876856804	0.04907999932765961
Pomatorhinus schisticeps	1		0.04907999932765961
Pooecetes gramineus	1		0.06747999787330627
Poospiza cinerea	3	0.0030819999519735575	0.07055000215768814
Poospiza lateralis	3	0.018400000408291817	0.07055000215768814
Poospiza whitii	2	0.0	0.08598999679088593
Porphyrio flavirostris	2	0.0	0.09968999773263931
Porphyrio martinica	2	0.0	0.09968999773263931
Porphyrio porphyrio	2	0.0	0.10890000313520432
Porzana albicollis	1		0.0030670000705868006
Porzana albicollis olivacea	1		0.0030670000705868006
Porzana flaviventer	1		0.08839999884366989
Premnoplex brunnescens	3	0.001534000039100647	0.11810000240802765
Prioniturus luconensis	1		0.09356000274419785
Prionochilus olivaceus	1		0.10369999706745148
Procelsterna cerulea	3	0.0	0.07201000303030014
Procnias alba	1		0.0030670000705868006
Procnias albus	2	0.0	0.0030670000705868006
Procnias tricarunculatus	1		0.006134999915957451
Progne chalybea	2	0.0	0.07255999743938446
Progne tapera	5	0.03328000009059906	0.07255999743938446
Protonotaria citrea	1		0.06441999971866608
Prunella himalayana	1		0.10409999638795853
Prunella immaculata	1		0.10559999942779541
Psaltriparus minimus	2	0.0030670000705868006	0.11869999766349792
Psarocolius bifasciatus	3	0.0030670000705868006	0.0048779998905956745
Psarocolius decumanus	2	0.0015800000401213765	0.04140999913215637
Psarocolius viridis	3	0.0	0.0048779998905956745
Pselliophorus luteoviridis	3	0.001534000039100647	0.06103000044822693
Psephotus haematonotus	1		0.08895999938249588
Pseudhirundo griseopyga	2	0.0	0.10740000009536743
Pseudobulweria rostrata	3	0.001534000039100647	0.09662999957799911
Pseudocolopteryx flaviventris	3	0.001534000039100647	0.09356000274419785
Pseudoleistes guirahuro	2	0.0	0.021469999104738235
Pseudoleistes virescens	3	0.001534000039100647	0.021469999104738235
Pseudoscops clamator	1		0.08436000347137451
Pseudoseisura lophotes	3	0.0	0.08281999826431274
